Name,preferred_name,catalog_name_normalized,RAJ2000,DEJ2000,Band,h,e_h,z0,e_z0,z0_over_h,h_over_z0,S0,e_S0,gradz0,mag,B/T,Type,RV,AName,NED,thickness_flag,biz_name,biz_name_norm,biz_catalog_token,RA_match_deg,DE_match_deg,biz_aname_norm,biz_aname_token,biz_ned_norm,biz_ned_token,matched,match_reason,matched_sparc_name,matched_sparc_index,matched_sep_deg
EON_51.773_-0.778,SDSSJ032705.57-004640.0,,51.773594,-0.777812,r,4.71,0.56,0.84,0.05,0.1783439490445859,5.607142857142858,21.74,0.25,-0.087,17.32,0.05,SD,12130.0,SDSSJ032705.57-004640.0,NED,intermediate,SDSSJ032705.57-004640.0,SDSSJ032705.57-004640.0,,51.773594,-0.777812,SDSSJ032705.57-004640.0,,NED,,False,unmatched,,,
EON_51.832_3.920,PGC90679,PGC90679,51.832493,3.92016,r,8.67,0.47,1.74,0.15,0.2006920415224913,4.982758620689655,22.44,0.26,0.036,16.37,0.06,SD,6661.0,PGC090679,NED,thick_like,PGC90679,PGC90679,PGC90679,51.832493,3.92016,PGC090679,PGC90679,NED,,False,unmatched,,,
EON_51.883_16.583,NED,,51.882923,16.583212,r,7.2,0.67,0.78,0.09,0.1083333333333333,9.23076923076923,22.03,0.35,-0.286,17.36,0.05,SD,,,NED,intermediate,NED,NED,,51.882923,16.583212,,,NED,,False,unmatched,,,
EON_52.158_43.977,PGC2233660,PGC2233660,52.158405,43.976952,r,4.66,0.73,1.96,0.33,0.4206008583690987,2.377551020408164,21.03,0.33,0.211,15.72,0.33,SA,,PGC2233660,NED,thick_like,PGC2233660,PGC2233660,PGC2233660,52.158405,43.976952,PGC2233660,PGC2233660,NED,,False,unmatched,,,
EON_52.161_43.164,PGC2214400,PGC2214400,52.161224,43.163948,r,6.37,0.45,1.99,0.16,0.3124018838304552,3.201005025125628,21.21,0.23,0.024,15.02,0.21,SB,,PGC2214400,NED,thick_like,PGC2214400,PGC2214400,PGC2214400,52.161224,43.163948,PGC2214400,PGC2214400,NED,,False,unmatched,,,
EON_52.175_45.343,PGC2263356,PGC2263356,52.174839,45.342873,r,5.77,0.05,2.01,0.12,0.3483535528596187,2.870646766169154,20.52,0.12,0.062,14.37,0.42,SA,9327.0,PGC2263356,NED,thick_like,PGC2263356,PGC2263356,PGC2263356,52.174839,45.342873,PGC2263356,PGC2263356,NED,,False,unmatched,,,
EON_54.212_-7.614,PGC1015973,PGC1015973,54.211788,-7.614039,r,4.32,0.34,1.41,0.16,0.3263888888888888,3.063829787234043,21.45,0.18,0.093,16.54,0.07,IR,11270.0,PGC1015973,NED,thick_like,PGC1015973,PGC1015973,PGC1015973,54.211788,-7.614039,PGC1015973,PGC1015973,NED,,False,unmatched,,,
EON_54.214_-7.557,PGC176460,PGC176460,54.213902,-7.557426,r,4.85,0.07,2.21,0.2,0.4556701030927835,2.194570135746606,21.3,0.17,0.048,15.87,0.23,SB,11331.0,PGC176460,NED,thick_like,PGC176460,PGC176460,PGC176460,54.213902,-7.557426,PGC176460,PGC176460,NED,,False,unmatched,,,
EON_54.240_4.150,NED,,54.240086,4.150391,r,6.93,0.22,1.39,0.21,0.2005772005772005,4.985611510791367,22.53,0.19,0.013,16.93,0.05,SD,,,NED,thick_like,NED,NED,,54.240086,4.150391,,,NED,,False,unmatched,,,
EON_54.280_-7.799,PGC1012876,PGC1012876,54.279644,-7.79923,r,6.4,0.08,1.22,0.06,0.190625,5.245901639344263,21.59,0.18,-0.04,16.18,0.07,SD,11704.0,PGC1012876,NED,intermediate,PGC1012876,PGC1012876,PGC1012876,54.279644,-7.79923,PGC1012876,PGC1012876,NED,,False,unmatched,,,
EON_54.355_-0.246,PGC1148192,PGC1148192,54.355099,-0.245878,r,4.94,0.22,1.35,0.08,0.2732793522267206,3.659259259259259,21.2,0.27,-0.017,16.22,0.14,SB,14466.0,PGC1148192,NED,thick_like,PGC1148192,PGC1148192,PGC1148192,54.355099,-0.245878,PGC1148192,PGC1148192,NED,,False,unmatched,,,
EON_54.784_17.997,PGC1547377,PGC1547377,54.784298,17.99749,r,5.79,0.24,1.85,0.14,0.3195164075993091,3.1297297297297297,21.7,0.11,-0.09,16.05,0.07,SC,,PGC1547377,NED,thick_like,PGC1547377,PGC1547377,PGC1547377,54.784298,17.99749,PGC1547377,PGC1547377,NED,,False,unmatched,,,
EON_55.001_-6.483,PGC3104770,PGC3104770,55.001301,-6.483054,r,6.19,0.92,1.26,0.15,0.2035541195476575,4.912698412698413,21.69,0.23,0.032,16.12,0.08,SD,19704.0,PGC3104770,NED,thick_like,PGC3104770,PGC3104770,PGC3104770,55.001301,-6.483054,PGC3104770,PGC3104770,NED,,False,unmatched,,,
EON_55.124_0.872,PGC90688,PGC90688,55.123615,0.872493,r,10.0,0.11,1.83,0.13,0.183,5.46448087431694,22.69,0.11,-0.037,15.78,0.18,SB,12168.0,PGC090688,NED,intermediate,PGC90688,PGC90688,PGC90688,55.123615,0.872493,PGC090688,PGC90688,NED,,False,unmatched,,,
EON_55.498_-5.181,PGC1048222,PGC1048222,55.498104,-5.180547,r,6.22,0.01,1.13,0.17,0.1816720257234726,5.504424778761062,22.68,0.24,0.254,17.24,0.06,SC,19869.0,PGC1048222,NED,intermediate,PGC1048222,PGC1048222,PGC1048222,55.498104,-5.180547,PGC1048222,PGC1048222,NED,,False,unmatched,,,
EON_55.733_-12.916,PGC13646,PGC13646,55.73336,-12.916331,r,30.29,0.29,5.69,0.2,0.1878507758336084,5.323374340949033,22.07,0.05,0.009,12.61,0.07,IR,2163.0,PGC013646,NED,intermediate,PGC13646,PGC13646,PGC13646,55.73336,-12.916331,PGC013646,PGC13646,NED,,False,unmatched,,,
EON_56.239_5.901,UGC02852,UGC02852,56.231537,5.905763,r,15.84,0.48,3.39,0.28,0.2140151515151515,4.672566371681416,22.06,0.14,0.014,14.28,0.06,SD,6101.0,UGC02852,NED,thick_like,UGC02852,UGC02852,UGC2852,56.231537,5.905763,UGC02852,UGC2852,NED,,False,unmatched,,,
EON_56.348_-6.459,PGC1032615,PGC1032615,56.347614,-6.459128,r,8.52,0.66,2.46,0.27,0.2887323943661972,3.463414634146341,22.31,0.2,0.083,16.02,0.06,SC,5375.0,PGC1032615,NED,thick_like,PGC1032615,PGC1032615,PGC1032615,56.347614,-6.459128,PGC1032615,PGC1032615,NED,,False,unmatched,,,
EON_56.401_-7.472,PGC1018398,PGC1018398,56.400864,-7.47197,r,10.73,0.24,4.81,0.34,0.4482758620689654,2.230769230769231,21.36,0.08,0.018,13.93,0.37,SA,9662.0,PGC1018398,NED,thick_like,PGC1018398,PGC1018398,PGC1018398,56.400864,-7.47197,PGC1018398,PGC1018398,NED,,False,unmatched,,,
EON_56.411_15.207,PGC1478198,PGC1478198,56.41103,15.206658,r,5.97,0.05,1.41,0.09,0.236180904522613,4.23404255319149,21.24,0.15,0.075,15.64,0.07,SD,,PGC1478198,NED,thick_like,PGC1478198,PGC1478198,PGC1478198,56.41103,15.206658,PGC1478198,PGC1478198,NED,,False,unmatched,,,
EON_56.608_-0.599,2MASXJ03462587-0035565,,56.607986,-0.599172,r,5.78,0.17,1.59,0.17,0.2750865051903114,3.635220125786164,21.93,0.25,-0.129,16.15,0.27,SB,16030.0,2MASXJ03462587-0035565,NED,thick_like,2MASXJ03462587-0035565,2MASXJ03462587-0035565,,56.607986,-0.599172,2MASXJ03462587-0035565,,NED,,False,unmatched,,,
EON_56.624_0.719,PGC3092474,PGC3092474,56.623985,0.718807,r,5.28,0.23,2.48,0.34,0.4696969696969696,2.1290322580645165,20.41,0.22,0.19,14.38,0.47,SA,7564.0,PGC3092474,NED,thick_like,PGC3092474,PGC3092474,PGC3092474,56.623985,0.718807,PGC3092474,PGC3092474,NED,,False,unmatched,,,
EON_57.126_-0.167,SDSSJ034830.23-001000.4,,57.125996,-0.166833,r,3.95,0.2,1.0,0.21,0.2531645569620253,3.95,22.29,0.21,-0.041,17.37,0.06,SD,16472.0,SDSSJ034830.23-001000.4,NED,thick_like,SDSSJ034830.23-001000.4,SDSSJ034830.23-001000.4,,57.125996,-0.166833,SDSSJ034830.23-001000.4,,NED,,False,unmatched,,,
EON_57.136_35.150,UGC02868,UGC02868,57.135754,35.150055,r,10.23,0.07,3.31,0.33,0.3235581622678397,3.090634441087613,20.88,0.12,-0.117,14.03,0.08,SC,5426.0,UGC02868,NED,thick_like,UGC02868,UGC02868,UGC2868,57.135754,35.150055,UGC02868,UGC2868,NED,,False,unmatched,,,
EON_57.312_16.085,PGC90695,PGC90695,57.31208,16.084696,r,11.12,0.17,2.08,0.17,0.1870503597122302,5.346153846153846,22.01,0.12,0.078,15.15,0.05,SD,6383.0,PGC090695,NED,intermediate,PGC90695,PGC90695,PGC90695,57.31208,16.084696,PGC090695,PGC90695,NED,,False,unmatched,,,
EON_57.589_16.956,2MASXJ03502147+1657223,,57.58942,16.956339,r,5.32,0.18,0.99,0.16,0.1860902255639097,5.373737373737374,21.96,0.21,-0.001,16.67,0.07,SD,,2MASXJ03502147+1657223,NED,intermediate,2MASXJ03502147+1657223,2MASXJ03502147+1657223,,57.58942,16.956339,2MASXJ03502147+1657223,,NED,,False,unmatched,,,
EON_57.890_-0.993,2MASXJ03513359-0059333,,57.889675,-0.992613,r,6.51,0.19,1.26,0.12,0.1935483870967742,5.166666666666666,21.83,0.23,-0.177,16.77,0.07,SD,11993.0,2MASXJ03513359-0059333,NED,intermediate,2MASXJ03513359-0059333,2MASXJ03513359-0059333,,57.889675,-0.992613,2MASXJ03513359-0059333,,NED,,False,unmatched,,,
EON_58.296_11.853,PGC1399792,PGC1399792,58.296345,11.853214,r,3.92,0.05,1.65,0.1,0.4209183673469387,2.375757575757576,20.58,0.18,0.046,15.89,0.13,SC,,PGC1399792,NED,thick_like,PGC1399792,PGC1399792,PGC1399792,58.296345,11.853214,PGC1399792,PGC1399792,NED,,False,unmatched,,,
EON_58.657_11.895,PGC1400465,PGC1400465,58.65667,11.89543,r,3.83,0.12,1.35,0.13,0.3524804177545692,2.837037037037037,20.72,0.25,-0.019,15.88,0.13,SC,,PGC1400465,NED,thick_like,PGC1400465,PGC1400465,PGC1400465,58.65667,11.89543,PGC1400465,PGC1400465,NED,,False,unmatched,,,
EON_59.033_12.236,NED,,59.032658,12.23615,r,7.09,0.57,0.99,0.08,0.1396332863187588,7.161616161616162,22.76,0.13,0.031,17.31,0.05,SD,,,NED,intermediate,NED,NED,,59.032658,12.23615,,,NED,,False,unmatched,,,
EON_59.637_12.875,NED,,59.637459,12.874606,r,3.78,0.83,0.94,0.13,0.2486772486772486,4.0212765957446805,21.03,0.39,-0.087,17.27,0.06,SD,,,NED,thick_like,NED,NED,,59.637459,12.874606,,,NED,,False,unmatched,,,
EON_59.926_-5.042,SDSSJ035942.19-050232.3,,59.925812,-5.042328,r,5.54,0.55,1.0,0.15,0.1805054151624548,5.54,21.99,0.4,0.088,17.66,0.05,SD,19554.0,SDSSJ035942.19-050232.3,NED,intermediate,SDSSJ035942.19-050232.3,SDSSJ035942.19-050232.3,,59.925812,-5.042328,SDSSJ035942.19-050232.3,,NED,,False,unmatched,,,
EON_61.905_15.893,PGC1495779,PGC1495779,61.904713,15.893161,r,3.44,0.05,1.86,0.32,0.5406976744186047,1.8494623655913975,19.98,0.22,0.193,15.33,0.18,SB,,PGC1495779,NED,thick_like,PGC1495779,PGC1495779,PGC1495779,61.904713,15.893161,PGC1495779,PGC1495779,NED,,False,unmatched,,,
EON_62.225_15.839,NED,,62.22514,15.838815,r,4.32,0.13,1.18,0.15,0.2731481481481481,3.661016949152543,21.28,0.24,-0.041,16.39,0.06,SD,,,NED,thick_like,NED,NED,,62.22514,15.838815,,,NED,,False,unmatched,,,
EON_65.268_18.389,2MASXJ04210417+1823202,,65.267578,18.3892,r,14.59,5.72,1.05,0.31,0.071967100753941,13.895238095238094,22.8,0.39,-1.174,16.79,0.03,SD,,2MASXJ04210417+1823202,NED,thin_like,2MASXJ04210417+1823202,2MASXJ04210417+1823202,,65.267578,18.3892,2MASXJ04210417+1823202,,NED,,False,unmatched,,,
EON_65.871_30.895,PGC90708,PGC90708,65.871323,30.894976,r,8.03,0.04,1.29,0.17,0.1606475716064757,6.224806201550387,21.4,0.26,0.143,15.54,0.06,SD,,PGC090708,NED,intermediate,PGC90708,PGC90708,PGC90708,65.871323,30.894976,PGC090708,PGC90708,NED,,False,unmatched,,,
EON_66.029_6.153,PGC1295467,PGC1295467,66.029297,6.153314,r,9.18,0.42,1.34,0.15,0.1459694989106754,6.850746268656716,22.51,0.17,-0.132,15.82,0.05,SB,,PGC1295467,NED,intermediate,PGC1295467,PGC1295467,PGC1295467,66.029297,6.153314,PGC1295467,PGC1295467,NED,,False,unmatched,,,
EON_66.057_30.916,UGC03027,UGC03027,66.057098,30.915739,r,13.52,0.24,2.91,0.19,0.2152366863905325,4.646048109965635,21.45,0.08,0.024,13.89,0.11,SB,6689.0,UGC03027,NED,thick_like,UGC03027,UGC03027,UGC3027,66.057098,30.915739,UGC03027,UGC3027,NED,,False,unmatched,,,
EON_66.390_-9.050,PGC90712,PGC90712,66.389503,-9.050209,r,9.42,0.41,1.97,0.14,0.2091295116772824,4.781725888324873,21.47,0.19,0.111,14.77,0.16,SB,12227.0,PGC090712,NED,thick_like,PGC90712,PGC90712,PGC90712,66.389503,-9.050209,PGC090712,PGC90712,NED,,False,unmatched,,,
EON_66.471_6.751,NED,,66.471123,6.751153,r,4.35,0.22,0.88,0.12,0.2022988505747126,4.9431818181818175,21.9,0.18,-0.008,16.99,0.07,SD,,,NED,thick_like,NED,NED,,66.471123,6.751153,,,NED,,False,unmatched,,,
EON_67.060_1.053,UGC03054,UGC03054,67.059784,1.052866,r,21.49,1.33,3.78,0.41,0.1758957654723127,5.685185185185185,23.13,0.19,-0.13,15.05,0.06,SD,3895.0,UGC03054,NED,intermediate,UGC03054,UGC03054,UGC3054,67.059784,1.052866,UGC03054,UGC3054,NED,,False,unmatched,,,
EON_67.248_-9.113,PGC90713,PGC90713,67.247795,-9.113348,r,11.05,0.45,2.73,0.28,0.2470588235294117,4.047619047619048,22.11,0.14,-0.1,15.12,0.1,IR,11696.0,PGC090713,NED,thick_like,PGC90713,PGC90713,PGC90713,67.247795,-9.113348,PGC090713,PGC90713,NED,,False,unmatched,,,
EON_67.341_-4.760,PGC15259,PGC15259,67.340958,-4.759921,r,13.04,0.21,3.18,0.22,0.2438650306748466,4.100628930817609,21.98,0.17,0.003,14.37,0.1,SB,4363.0,PGC015259,NED,thick_like,PGC15259,PGC15259,PGC15259,67.340958,-4.759921,PGC015259,PGC15259,NED,,False,unmatched,,,
EON_67.587_7.829,NED,,67.587273,7.828737,r,5.74,0.15,2.3,0.39,0.4006968641114982,2.495652173913044,21.99,0.19,0.031,16.13,0.09,SC,,,NED,thick_like,NED,NED,,67.587273,7.828737,,,NED,,False,unmatched,,,
EON_67.655_0.250,PGC90716,PGC90716,67.654648,0.24973,r,6.19,0.02,1.18,0.08,0.1906300484652665,5.245762711864408,21.2,0.22,0.021,15.78,0.06,SB,,PGC090716,NED,intermediate,PGC90716,PGC90716,PGC90716,67.654648,0.24973,PGC090716,PGC90716,NED,,False,unmatched,,,
EON_68.201_9.650,2MASXJ04324824+0939000,,68.200974,9.650077,r,4.46,0.1,0.84,0.11,0.1883408071748878,5.309523809523809,21.99,0.21,-0.034,16.96,0.06,SD,,2MASXJ04324824+0939000,NED,intermediate,2MASXJ04324824+0939000,2MASXJ04324824+0939000,,68.200974,9.650077,2MASXJ04324824+0939000,,NED,,False,unmatched,,,
EON_69.151_21.131,PGC1643439,PGC1643439,69.150719,21.130789,r,6.23,0.39,2.44,0.35,0.391653290529695,2.5532786885245904,21.31,0.19,0.161,14.99,0.25,SB,,PGC1643439,NED,thick_like,PGC1643439,PGC1643439,PGC1643439,69.150719,21.130789,PGC1643439,PGC1643439,NED,,False,unmatched,,,
EON_69.174_9.765,PGC1369734,PGC1369734,69.173851,9.764659,r,4.6,0.09,1.57,0.11,0.341304347826087,2.929936305732484,20.01,0.23,0.001,14.98,0.23,SB,,PGC1369734,NED,thick_like,PGC1369734,PGC1369734,PGC1369734,69.173851,9.764659,PGC1369734,PGC1369734,NED,,False,unmatched,,,
EON_69.419_20.788,PGC1635912,PGC1635912,69.419395,20.78754,r,4.92,0.07,1.63,0.13,0.3313008130081301,3.0184049079754605,20.5,0.15,-0.025,15.22,0.18,SB,,PGC1635912,NED,thick_like,PGC1635912,PGC1635912,PGC1635912,69.419395,20.78754,PGC1635912,PGC1635912,NED,,False,unmatched,,,
EON_69.995_21.621,PGC1653789,PGC1653789,69.994942,21.620554,r,8.57,0.25,2.59,0.31,0.3022170361726954,3.308880308880309,21.23,0.12,0.12,14.34,0.24,SB,,PGC1653789,NED,thick_like,PGC1653789,PGC1653789,PGC1653789,69.994942,21.620554,PGC1653789,PGC1653789,NED,,False,unmatched,,,
EON_70.385_10.309,NED,,70.384972,10.308872,r,7.14,0.72,1.13,0.18,0.1582633053221288,6.318584070796461,22.21,0.22,-0.157,16.75,0.04,SD,,,NED,intermediate,NED,NED,,70.384972,10.308872,,,NED,,False,unmatched,,,
EON_72.684_-5.418,IC02098,IC02098,72.684486,-5.418391,r,19.57,0.14,4.59,0.3,0.2345426673479816,4.263616557734205,22.01,0.1,-0.103,13.52,0.08,SD,2823.0,IC2098,NED,thick_like,IC02098,IC02098,IC2098,72.684486,-5.418391,IC2098,IC2098,NED,,False,unmatched,,,
EON_72.803_-4.918,PGC1051745,PGC1051745,72.802917,-4.917959,r,6.93,0.08,1.59,0.15,0.2294372294372294,4.358490566037736,22.7,0.12,0.1,16.72,0.07,SD,,PGC1051745,NED,thick_like,PGC1051745,PGC1051745,PGC1051745,72.802917,-4.917959,PGC1051745,PGC1051745,NED,,False,unmatched,,,
EON_73.113_-3.762,PGC1067174,PGC1067174,73.112694,-3.762186,r,5.19,0.12,1.12,0.08,0.2157996146435452,4.633928571428571,21.83,0.23,0.006,16.46,0.09,SB,,PGC1067174,NED,thick_like,PGC1067174,PGC1067174,PGC1067174,73.112694,-3.762186,PGC1067174,PGC1067174,NED,,False,unmatched,,,
EON_73.188_-3.953,PGC1064844,PGC1064844,73.188049,-3.952737,r,6.48,0.16,1.6,0.17,0.2469135802469135,4.05,22.83,0.12,0.002,16.97,0.05,SD,,PGC1064844,NED,thick_like,PGC1064844,PGC1064844,PGC1064844,73.188049,-3.952737,PGC1064844,PGC1064844,NED,,False,unmatched,,,
EON_73.763_-4.102,PGC16322,PGC16322,73.763855,-4.101718,r,20.7,0.67,3.42,0.25,0.1652173913043478,6.052631578947368,21.65,0.19,-0.087,13.28,0.07,SB,3816.0,PGC016322,NED,intermediate,PGC16322,PGC16322,PGC16322,73.763855,-4.101718,PGC016322,PGC16322,NED,,False,unmatched,,,
EON_75.264_-3.379,NED,,75.264153,-3.378802,r,4.58,0.47,0.85,0.09,0.185589519650655,5.388235294117648,21.84,0.25,0.058,17.75,0.05,SD,,,NED,intermediate,NED,NED,,75.264153,-3.378802,,,NED,,False,unmatched,,,
EON_75.697_-2.285,PGC90732,PGC90732,75.696915,-2.285382,r,10.0,0.22,2.37,0.22,0.237,4.219409282700422,21.83,0.16,-0.045,15.32,0.06,SD,4456.0,PGC090732,NED,thick_like,PGC90732,PGC90732,PGC90732,75.696915,-2.285382,PGC090732,PGC90732,NED,,False,unmatched,,,
EON_75.798_-2.305,PGC1095815,PGC1095815,75.798355,-2.304833,r,5.9,0.09,1.33,0.1,0.2254237288135593,4.43609022556391,22.19,0.21,-0.15,16.55,0.08,SD,15416.0,PGC1095815,NED,thick_like,PGC1095815,PGC1095815,PGC1095815,75.798355,-2.304833,PGC1095815,PGC1095815,NED,,False,unmatched,,,
EON_76.518_84.047,PGC2788602,PGC2788602,76.518219,84.047096,r,4.37,0.17,1.31,0.14,0.2997711670480549,3.33587786259542,22.22,0.17,0.095,17.12,0.13,SB,,PGC2788602,NED,thick_like,PGC2788602,PGC2788602,PGC2788602,76.518219,84.047096,PGC2788602,PGC2788602,NED,,False,unmatched,,,
EON_77.957_-2.406,2MASXJ05114977-0224214,,77.95723,-2.406048,r,5.11,0.38,1.7,0.2,0.3326810176125244,3.005882352941177,22.53,0.16,-0.137,17.05,0.09,SC,,2MASXJ05114977-0224214,NED,thick_like,2MASXJ05114977-0224214,2MASXJ05114977-0224214,,77.95723,-2.406048,2MASXJ05114977-0224214,,NED,,False,unmatched,,,
EON_78.247_-5.142,PGC90736,PGC90736,78.247101,-5.142178,r,10.1,0.19,2.6,0.26,0.2574257425742574,3.884615384615384,21.61,0.14,-0.061,14.46,0.08,SB,,PGC090736,NED,thick_like,PGC90736,PGC90736,PGC90736,78.247101,-5.142178,PGC090736,PGC90736,NED,,False,unmatched,,,
EON_78.457_-0.469,2MASXJ05134969-0028073,,78.457024,-0.468863,r,4.37,0.19,1.45,0.13,0.3318077803203661,3.013793103448276,21.23,0.28,-0.039,16.2,0.12,SC,,2MASXJ05134969-0028073,NED,thick_like,2MASXJ05134969-0028073,2MASXJ05134969-0028073,,78.457024,-0.468863,2MASXJ05134969-0028073,,NED,,False,unmatched,,,
EON_79.441_-1.187,UGC03283,UGC03283,79.44136,-1.186779,r,19.04,0.48,2.81,0.18,0.1475840336134453,6.775800711743772,22.22,0.09,-0.109,14.26,0.06,SD,4509.0,UGC03283,NED,intermediate,UGC03283,UGC03283,UGC3283,79.44136,-1.186779,UGC03283,UGC3283,NED,,False,unmatched,,,
EON_79.476_-2.366,NED,,79.475685,-2.366392,r,7.04,0.07,1.29,0.14,0.1832386363636363,5.457364341085271,22.6,0.14,-0.122,16.74,0.05,SD,,,NED,intermediate,NED,NED,,79.475685,-2.366392,,,NED,,False,unmatched,,,
EON_79.985_-1.430,NED,,79.985085,-1.430347,r,4.96,0.03,1.96,0.34,0.3951612903225806,2.5306122448979598,21.72,0.19,0.195,16.49,0.08,SC,,,NED,thick_like,NED,NED,,79.985085,-1.430347,,,NED,,False,unmatched,,,
EON_80.756_0.089,PGC147401,PGC147401,80.755577,0.089278,r,3.5,0.05,1.17,0.09,0.3342857142857142,2.9914529914529915,20.5,0.2,0.054,16.06,0.16,SB,,PGC147401,NED,thick_like,PGC147401,PGC147401,PGC147401,80.755577,0.089278,PGC147401,PGC147401,NED,,False,unmatched,,,
EON_80.870_16.438,NED,,80.869675,16.437515,r,6.82,0.32,0.73,0.2,0.1070381231671554,9.342465753424658,22.78,0.3,0.403,17.58,0.04,SD,,,NED,intermediate,NED,NED,,80.869675,16.437515,,,NED,,False,unmatched,,,
EON_81.736_17.454,NED,,81.736427,17.454496,r,4.71,0.08,0.81,0.16,0.1719745222929936,5.814814814814814,21.73,0.21,0.093,17.15,0.03,SD,,,NED,intermediate,NED,NED,,81.736427,17.454496,,,NED,,False,unmatched,,,
EON_82.897_1.416,2MFGC04500,,82.897018,1.415511,r,5.5,0.14,1.85,0.22,0.3363636363636363,2.972972972972973,21.83,0.19,-0.036,16.26,0.11,SC,,2MFGC04500,NED,thick_like,2MFGC04500,2MFGC04500,,82.897018,1.415511,2MFGC04500,,NED,,False,unmatched,,,
EON_83.032_1.176,PGC147591,PGC147591,83.031578,1.176492,r,10.0,0.6,2.54,0.36,0.254,3.937007874015748,21.36,0.19,0.127,14.56,0.08,SB,10946.0,PGC147591,NED,thick_like,PGC147591,PGC147591,PGC147591,83.031578,1.176492,PGC147591,PGC147591,NED,,False,unmatched,,,
EON_84.079_2.294,NED,,84.078949,2.293672,r,4.72,0.11,1.21,0.11,0.2563559322033898,3.900826446280992,21.63,0.12,0.012,16.48,0.07,SC,,,NED,thick_like,NED,NED,,84.078949,2.293672,,,NED,,False,unmatched,,,
EON_84.146_63.588,UGC03324,UGC03324,84.146423,63.58754,r,11.02,0.3,1.99,0.23,0.1805807622504537,5.537688442211056,22.23,0.16,0.001,15.34,0.05,SD,12915.0,UGC03324,NED,intermediate,UGC03324,UGC03324,UGC3324,84.146423,63.58754,UGC03324,UGC3324,NED,,False,unmatched,,,
EON_84.908_19.644,NED,,84.907684,19.644489,r,6.8,0.76,0.61,0.15,0.0897058823529411,11.147540983606556,21.9,0.43,1.196,17.52,0.03,SD,,,NED,thin_like,NED,NED,,84.907684,19.644489,,,NED,,False,unmatched,,,
EON_85.124_63.328,PGC2653744,PGC2653744,85.123878,63.32803,r,4.91,0.26,1.89,0.17,0.3849287169042769,2.597883597883598,21.74,0.12,-0.008,16.12,0.17,SC,,PGC2653744,NED,thick_like,PGC2653744,PGC2653744,PGC2653744,85.123878,63.32803,PGC2653744,PGC2653744,NED,,False,unmatched,,,
EON_85.861_2.651,NED,,85.861389,2.651339,r,3.7,0.61,1.16,0.17,0.3135135135135135,3.1896551724137936,20.19,0.4,0.189,15.93,0.12,SB,,,NED,thick_like,NED,NED,,85.861389,2.651339,,,NED,,False,unmatched,,,
EON_90.175_46.115,PGC90747,PGC90747,90.175484,46.115101,r,6.93,0.83,1.32,0.19,0.1904761904761905,5.249999999999999,21.81,0.3,-0.036,16.22,0.05,SD,,PGC090747,NED,intermediate,PGC90747,PGC90747,PGC90747,90.175484,46.115101,PGC090747,PGC90747,NED,,False,unmatched,,,
EON_94.859_63.293,PGC18810,PGC18810,94.859482,63.292835,r,6.51,0.04,2.45,0.17,0.3763440860215054,2.657142857142857,20.67,0.13,0.058,14.85,0.1,SC,6487.0,PGC018810,NED,thick_like,PGC18810,PGC18810,PGC18810,94.859482,63.292835,PGC018810,PGC18810,NED,,False,unmatched,,,
EON_95.545_46.556,PGC90752,PGC90752,95.545403,46.556183,r,10.18,0.64,1.59,0.24,0.156188605108055,6.40251572327044,22.37,0.21,0.267,15.56,0.09,SB,,PGC090752,NED,intermediate,PGC90752,PGC90752,PGC90752,95.545403,46.556183,PGC090752,PGC90752,NED,,False,unmatched,,,
EON_96.399_64.547,NED,,96.398796,64.546555,r,4.32,0.33,1.9,0.35,0.4398148148148147,2.273684210526316,21.04,0.28,0.242,16.02,0.16,SC,,,NED,thick_like,NED,NED,,96.398796,64.546555,,,NED,,False,unmatched,,,
EON_96.679_25.704,PGC1746515,PGC1746515,96.678703,25.703993,r,5.96,0.33,2.03,0.25,0.3406040268456375,2.9359605911330053,21.55,0.13,-0.072,15.8,0.08,SC,,PGC1746515,NED,thick_like,PGC1746515,PGC1746515,PGC1746515,96.678703,25.703993,PGC1746515,PGC1746515,NED,,False,unmatched,,,
EON_98.839_26.602,PGC1782122,PGC1782122,98.838524,26.601648,r,3.75,0.04,1.74,0.12,0.464,2.155172413793104,19.99,0.11,0.117,14.95,0.33,SA,,PGC1782122,NED,thick_like,PGC1782122,PGC1782122,PGC1782122,98.838524,26.601648,PGC1782122,PGC1782122,NED,,False,unmatched,,,
EON_100.383_64.002,PGC19447,PGC19447,100.372971,63.997688,r,12.1,0.46,2.25,0.34,0.1859504132231405,5.377777777777777,22.87,0.16,0.375,16.16,0.06,IR,,PGC019447,NED,intermediate,PGC19447,PGC19447,PGC19447,100.372971,63.997688,PGC019447,PGC19447,NED,,False,unmatched,,,
EON_100.810_64.202,NED,,100.809509,64.20211,r,4.53,0.19,1.06,0.08,0.2339955849889624,4.273584905660377,21.56,0.19,0.099,17.12,0.07,SD,,,NED,thick_like,NED,NED,,100.809509,64.20211,,,NED,,False,unmatched,,,
EON_101.821_64.900,PGC2672679,PGC2672679,101.821304,64.900017,r,5.24,0.03,1.95,0.14,0.3721374045801526,2.6871794871794874,21.36,0.17,0.068,16.03,0.14,SB,,PGC2672679,NED,thick_like,PGC2672679,PGC2672679,PGC2672679,101.821304,64.900017,PGC2672679,PGC2672679,NED,,False,unmatched,,,
