r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,alpha_geom_i,alpha_density_i,weight_geom_i,weight_density_i,mass_bar_segment_msun,mass_norm_i,alpha_relax_i,neighbor_gradient_i,ell_info_kpc,c_info_gal,tau_struct_gal,mean_dw_pert,mean_sigma,mean_beta,r_scale,dw_internal,dw_external,observer_gap,observer_factor,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms,source_file,structure_2002_preferred_name,structure_2002_catalog_name_normalized,structure_2002_RFGC_int,structure_2002_Dist,structure_2002_Re,structure_2002_Z0,structure_2002_z0_over_re,structure_2002_S0,structure_2002_RAJ2000_deg,structure_2002_DEJ2000_deg,structure_2002_Note,structure_2002_has_ned_link_flag,structure_2002_has_simbad_link_flag,structure_2002_source_catalog,structure_2002__Glon,structure_2002__Glat,structure_2002__RAJ2000,structure_2002__DEJ2000,structure_2002__RAB1950,structure_2002__DEB1950,structure_2002__Elon2000,structure_2002__Elat2000,structure_2002_RFGC,structure_2002__RA,structure_2002__DE,structure_2002_NED,structure_2002_Simbad,structure_2002_biz_name,structure_2002_biz_name_norm,structure_2002_biz_catalog_token,structure_2002_RA_match_deg,structure_2002_DE_match_deg,structure_2002_biz_aname_norm,structure_2002_biz_aname_token,structure_2002_biz_ned_norm,structure_2002_biz_ned_token,structure_2002_matched,structure_2002_match_reason,structure_2002_matched_sparc_name,structure_2002_matched_sparc_index,structure_2002_matched_sep_deg,structure_2002___source_catalog__
1.74,49.6,47.54,3.9,NGC3917,0.0,47.54,0.0,1413.8850574712646,NGC3917,NGC3917,Bizyaev_2014,,False,unique_to_2014,UGC06802,,EON_177.528_51.855,UGC06802,UGC06802,177.527634,51.855476,r,19.81,0.7,4.65,0.26,0.2347299343765775,4.2602150537634405,22.89,0.13,-0.035,14.44,0.06,UN,1252.0,UGC06802,NED,thick_like,UGC06802,UGC06802,UGC6802,177.527634,51.855476,UGC06802,UGC6802,NED,,True,coord_review,NGC3917,60.0,0.1048010490361635,Bizyaev_2014,0.35,1,2.189147816542912,0.1394516864561588,0.9433127607082723,0.038649306980466126,0.036458384467205,0.15481363753155103,988697.5790434566,2.1085003974488314,2.2300852454297337,0.12740261869048894,0.25098528809958526,1505363826.400241,0.2771519510638317,0.08145260332847082,0.05302345492629612,2.6250000000000004,1.0,2.0,0.26192870526637835,0.09740537640474312,0.9513435379308581,2.837935106623121,2.270600419871383,2.2619287052663783,0.008671714605004599,1.0241327362121506,8.730956842245945,9.740537640574312,1.1351740426496484,1.0,988697.5790434566,50556.17275411406,296.5935612789975,300.3794137289679,-250.7794137289679,2.0600000000000023,NGC3917_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.61,73.6,60.47,5.2,NGC3917,0.0,60.47,0.0,2075.463601532567,NGC3917,NGC3917,Bizyaev_2014,,False,unique_to_2014,UGC06802,,EON_177.528_51.855,UGC06802,UGC06802,177.527634,51.855476,r,19.81,0.7,4.65,0.26,0.2347299343765775,4.2602150537634405,22.89,0.13,-0.035,14.44,0.06,UN,1252.0,UGC06802,NED,thick_like,UGC06802,UGC06802,UGC6802,177.527634,51.855476,UGC06802,UGC6802,NED,,True,coord_review,NGC3917,60.0,0.1048010490361635,Bizyaev_2014,0.35,1,2.189147816542912,0.1394516864561588,0.9433127607082723,0.038649306980466126,0.036458384467205,0.15481363753155103,988697.5790434566,2.1085003974488314,2.2300852454297337,0.12740261869048894,0.25098528809958526,1505363826.400241,0.2771519510638317,0.08145260332847082,0.05302345492629612,2.6250000000000004,1.0,2.0,0.26192870526637835,0.09740537640474312,0.9513435379308581,2.837935106623121,2.270600419871383,2.2619287052663783,0.008671714605004599,1.0241327362121506,8.730956842245945,9.740537640574312,1.1351740426496484,1.0,988697.5790434566,22469.410112939582,242.16762870947946,249.60324776487244,-176.00324776487244,13.129999999999995,NGC3917_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.37,107.0,86.0731694548307,3.5,NGC3917,13.36,85.03,0.0,2619.9084668192218,NGC3917,NGC3917,Bizyaev_2014,,False,unique_to_2014,UGC06802,,EON_177.528_51.855,UGC06802,UGC06802,177.527634,51.855476,r,19.81,0.7,4.65,0.26,0.2347299343765775,4.2602150537634405,22.89,0.13,-0.035,14.44,0.06,UN,1252.0,UGC06802,NED,thick_like,UGC06802,UGC06802,UGC6802,177.527634,51.855476,UGC06802,UGC6802,NED,,True,coord_review,NGC3917,60.0,0.1048010490361635,Bizyaev_2014,0.35,2,2.328599502999071,0.07232666342237515,0.9530177969043604,0.05896944466631751,0.0561989302405675,0.24807520360060603,988697.5790434566,2.0431333932031697,2.373547585816392,0.08336104804591729,0.529427566263336,13027551834.596252,0.8153209601547109,0.05799908312768798,0.027711365295929172,2.6250000000000004,1.0,2.0,0.26192870526637835,0.09740537640474312,0.9513435379308581,2.837935106623121,2.270600419871383,2.2619287052663783,0.008671714605004599,1.0241327362121506,8.730956842245945,9.740537640574312,1.1351740426496484,1.0,988697.5790434566,12843.516655615926,236.90961944387482,252.06102095532657,-145.06102095532657,20.926830545169295,NGC3917_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.24,115.0,97.28408400144393,3.5,NGC3917,14.01,96.27,0.0,2523.854961832061,NGC3917,NGC3917,Bizyaev_2014,,False,unique_to_2014,UGC06802,,EON_177.528_51.855,UGC06802,UGC06802,177.527634,51.855476,r,19.81,0.7,4.65,0.26,0.2347299343765775,4.2602150537634405,22.89,0.13,-0.035,14.44,0.06,UN,1252.0,UGC06802,NED,thick_like,UGC06802,UGC06802,UGC6802,177.527634,51.855476,UGC06802,UGC6802,NED,,True,coord_review,NGC3917,60.0,0.1048010490361635,Bizyaev_2014,0.35,2,2.328599502999071,0.07232666342237515,0.9530177969043604,0.05896944466631751,0.0561989302405675,0.24807520360060603,988697.5790434566,2.0431333932031697,2.373547585816392,0.08336104804591729,0.529427566263336,13027551834.596252,0.8153209601547109,0.05799908312768798,0.027711365295929172,2.6250000000000004,1.0,2.0,0.26192870526637835,0.09740537640474312,0.9513435379308581,2.837935106623121,2.270600419871383,2.2619287052663783,0.008671714605004599,1.0241327362121506,8.730956842245945,9.740537640574312,1.1351740426496484,1.0,988697.5790434566,8932.73094591777,216.35043368712974,237.2165743716259,-122.21657437162591,17.71591599855607,NGC3917_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.11,123.0,105.04850308309966,3.9,NGC3917,12.18,104.34,0.0,2476.1047463175123,NGC3917,NGC3917,Bizyaev_2014,,False,unique_to_2014,UGC06802,,EON_177.528_51.855,UGC06802,UGC06802,177.527634,51.855476,r,19.81,0.7,4.65,0.26,0.2347299343765775,4.2602150537634405,22.89,0.13,-0.035,14.44,0.06,UN,1252.0,UGC06802,NED,thick_like,UGC06802,UGC06802,UGC6802,177.527634,51.855476,UGC06802,UGC6802,NED,,True,coord_review,NGC3917,60.0,0.1048010490361635,Bizyaev_2014,0.35,2,2.328599502999071,0.07232666342237515,0.9530177969043604,0.05896944466631751,0.0561989302405675,0.24807520360060603,988697.5790434566,2.0431333932031697,2.373547585816392,0.08336104804591729,0.529427566263336,13027551834.596252,0.8153209601547109,0.05799908312768798,0.027711365295929172,2.6250000000000004,1.0,2.0,0.26192870526637835,0.09740537640474312,0.9513435379308581,2.837935106623121,2.270600419871383,2.2619287052663783,0.008671714605004599,1.0241327362121506,8.730956842245945,9.740537640574312,1.1351740426496484,1.0,988697.5790434566,6569.985434000009,200.35621028992352,226.22510692171207,-103.22510692171207,17.95149691690034,NGC3917_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.85,134.0,111.3441242275496,3.5,NGC3917,21.34,109.28,0.0,2287.388535031848,NGC3917,NGC3917,Bizyaev_2014,,False,unique_to_2014,UGC06802,,EON_177.528_51.855,UGC06802,UGC06802,177.527634,51.855476,r,19.81,0.7,4.65,0.26,0.2347299343765775,4.2602150537634405,22.89,0.13,-0.035,14.44,0.06,UN,1252.0,UGC06802,NED,thick_like,UGC06802,UGC06802,UGC6802,177.527634,51.855476,UGC06802,UGC6802,NED,,True,coord_review,NGC3917,60.0,0.1048010490361635,Bizyaev_2014,0.35,3,2.3233978626104794,0.061014932043010006,0.9559930782048233,0.07050464121363575,0.06740194898155029,0.3323798475028485,988697.5790434566,2.0282258940640974,2.357191828772169,0.06668066534863457,0.5824194520633647,26167892397.148483,1.1555309307553823,0.05279744273909648,0.02328814200114885,2.6250000000000004,1.0,2.0,0.26192870526637835,0.09740537640474312,0.9513435379308581,2.837935106623121,2.270600419871383,2.2619287052663783,0.008671714605004599,1.0241327362121506,8.730956842245945,9.740537640574312,1.1351740426496484,1.0,988697.5790434566,5332.843531971271,204.60406087361628,232.9384805608006,-98.9384805608006,22.6558757724504,NGC3917_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.72,136.0,110.78013043863056,3.9,NGC3917,21.77,108.62,0.0,2121.100917431193,NGC3917,NGC3917,Bizyaev_2014,,False,unique_to_2014,UGC06802,,EON_177.528_51.855,UGC06802,UGC06802,177.527634,51.855476,r,19.81,0.7,4.65,0.26,0.2347299343765775,4.2602150537634405,22.89,0.13,-0.035,14.44,0.06,UN,1252.0,UGC06802,NED,thick_like,UGC06802,UGC06802,UGC6802,177.527634,51.855476,UGC06802,UGC6802,NED,,True,coord_review,NGC3917,60.0,0.1048010490361635,Bizyaev_2014,0.35,3,2.3233978626104794,0.061014932043010006,0.9559930782048233,0.07050464121363575,0.06740194898155029,0.3323798475028485,988697.5790434566,2.0282258940640974,2.357191828772169,0.06668066534863457,0.5824194520633647,26167892397.148483,1.1555309307553823,0.05279744273909648,0.02328814200114885,2.6250000000000004,1.0,2.0,0.26192870526637835,0.09740537640474312,0.9513435379308581,2.837935106623121,2.270600419871383,2.2619287052663783,0.008671714605004599,1.0241327362121506,8.730956842245945,9.740537640574312,1.1351740426496484,1.0,988697.5790434566,4321.805174081774,194.12918667215672,223.5137096868849,-87.51370968688491,25.219869561369435,NGC3917_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.6,137.0,111.17184625614527,4.0,NGC3917,27.37,107.75,0.0,1955.1041666666667,NGC3917,NGC3917,Bizyaev_2014,,False,unique_to_2014,UGC06802,,EON_177.528_51.855,UGC06802,UGC06802,177.527634,51.855476,r,19.81,0.7,4.65,0.26,0.2347299343765775,4.2602150537634405,22.89,0.13,-0.035,14.44,0.06,UN,1252.0,UGC06802,NED,thick_like,UGC06802,UGC06802,UGC6802,177.527634,51.855476,UGC06802,UGC6802,NED,,True,coord_review,NGC3917,60.0,0.1048010490361635,Bizyaev_2014,0.35,3,2.3233978626104794,0.061014932043010006,0.9559930782048233,0.07050464121363575,0.06740194898155029,0.3323798475028485,988697.5790434566,2.0282258940640974,2.357191828772169,0.06668066534863457,0.5824194520633647,26167892397.148483,1.1555309307553823,0.05279744273909648,0.02328814200114885,2.6250000000000004,1.0,2.0,0.26192870526637835,0.09740537640474312,0.9513435379308581,2.837935106623121,2.270600419871383,2.2619287052663783,0.008671714605004599,1.0241327362121506,8.730956842245945,9.740537640574312,1.1351740426496484,1.0,988697.5790434566,3565.7893939767755,185.0177780165383,215.84892305076957,-78.84892305076957,25.828153743854728,NGC3917_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.35,137.0,108.24236231716306,3.5,NGC3917,32.11,103.37,0.0,1653.6563876651985,NGC3917,NGC3917,Bizyaev_2014,,False,unique_to_2014,UGC06802,,EON_177.528_51.855,UGC06802,UGC06802,177.527634,51.855476,r,19.81,0.7,4.65,0.26,0.2347299343765775,4.2602150537634405,22.89,0.13,-0.035,14.44,0.06,UN,1252.0,UGC06802,NED,thick_like,UGC06802,UGC06802,UGC6802,177.527634,51.855476,UGC06802,UGC6802,NED,,True,coord_review,NGC3917,60.0,0.1048010490361635,Bizyaev_2014,0.35,4,2.206569638913051,0.11682822369742851,0.9530505159059762,0.14802720824447735,0.1410774071855205,0.5446209043089674,988697.5790434566,2.018122622222972,2.2263869396962432,0.049073058391091454,0.46664636898998374,31462493967.401325,1.2670500634149038,0.06403078095833203,0.0332843942157916,2.6250000000000004,1.0,2.0,0.26192870526637835,0.09740537640474312,0.9513435379308581,2.837935106623121,2.270600419871383,2.2619287052663783,0.008671714605004599,1.0241327362121506,8.730956842245945,9.740537640574312,1.1351740426496484,1.0,988697.5790434566,4179.901566781689,217.81157632911106,243.22477625228103,-106.22477625228103,28.757637682836943,NGC3917_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.19,137.0,105.81480661986771,3.5,NGC3917,32.87,100.58,0.0,1539.704675963905,NGC3917,NGC3917,Bizyaev_2014,,False,unique_to_2014,UGC06802,,EON_177.528_51.855,UGC06802,UGC06802,177.527634,51.855476,r,19.81,0.7,4.65,0.26,0.2347299343765775,4.2602150537634405,22.89,0.13,-0.035,14.44,0.06,UN,1252.0,UGC06802,NED,thick_like,UGC06802,UGC06802,UGC6802,177.527634,51.855476,UGC06802,UGC6802,NED,,True,coord_review,NGC3917,60.0,0.1048010490361635,Bizyaev_2014,0.35,4,2.206569638913051,0.11682822369742851,0.9530505159059762,0.14802720824447735,0.1410774071855205,0.5446209043089674,988697.5790434566,2.018122622222972,2.2263869396962432,0.049073058391091454,0.46664636898998374,31462493967.401325,1.2670500634149038,0.06403078095833203,0.0332843942157916,2.6250000000000004,1.0,2.0,0.26192870526637835,0.09740537640474312,0.9513435379308581,2.837935106623121,2.270600419871383,2.2619287052663783,0.008671714605004599,1.0241327362121506,8.730956842245945,9.740537640574312,1.1351740426496484,1.0,988697.5790434566,3623.6844007799273,210.17305451819297,235.30721651812405,-98.30721651812405,31.18519338013229,NGC3917_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.12,137.0,101.70230479197608,5.0,NGC3917,30.82,96.92,0.0,1430.564024390244,NGC3917,NGC3917,Bizyaev_2014,,False,unique_to_2014,UGC06802,,EON_177.528_51.855,UGC06802,UGC06802,177.527634,51.855476,r,19.81,0.7,4.65,0.26,0.2347299343765775,4.2602150537634405,22.89,0.13,-0.035,14.44,0.06,UN,1252.0,UGC06802,NED,thick_like,UGC06802,UGC06802,UGC6802,177.527634,51.855476,UGC06802,UGC6802,NED,,True,coord_review,NGC3917,60.0,0.1048010490361635,Bizyaev_2014,0.35,4,2.206569638913051,0.11682822369742851,0.9530505159059762,0.14802720824447735,0.1410774071855205,0.5446209043089674,988697.5790434566,2.018122622222972,2.2263869396962432,0.049073058391091454,0.46664636898998374,31462493967.401325,1.2670500634149038,0.06403078095833203,0.0332843942157916,2.6250000000000004,1.0,2.0,0.26192870526637835,0.09740537640474312,0.9513435379308581,2.837935106623121,2.270600419871383,2.2619287052663783,0.008671714605004599,1.0241327362121506,8.730956842245945,9.740537640574312,1.1351740426496484,1.0,988697.5790434566,3128.1682777337605,202.58718568524253,226.6824355874688,-89.6824355874688,35.297695208023924,NGC3917_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.94,138.0,98.39248802627161,5.0,NGC3917,32.01,93.04,0.0,1366.1406025824965,NGC3917,NGC3917,Bizyaev_2014,,False,unique_to_2014,UGC06802,,EON_177.528_51.855,UGC06802,UGC06802,177.527634,51.855476,r,19.81,0.7,4.65,0.26,0.2347299343765775,4.2602150537634405,22.89,0.13,-0.035,14.44,0.06,UN,1252.0,UGC06802,NED,thick_like,UGC06802,UGC06802,UGC6802,177.527634,51.855476,UGC06802,UGC6802,NED,,True,coord_review,NGC3917,60.0,0.1048010490361635,Bizyaev_2014,0.35,4,2.206569638913051,0.11682822369742851,0.9530505159059762,0.14802720824447735,0.1410774071855205,0.5446209043089674,988697.5790434566,2.018122622222972,2.2263869396962432,0.049073058391091454,0.46664636898998374,31462493967.401325,1.2670500634149038,0.06403078095833203,0.0332843942157916,2.6250000000000004,1.0,2.0,0.26192870526637835,0.09740537640474312,0.9513435379308581,2.837935106623121,2.270600419871383,2.2619287052663783,0.008671714605004599,1.0241327362121506,8.730956842245945,9.740537640574312,1.1351740426496484,1.0,988697.5790434566,2770.9725920409774,196.53843881808774,219.7918097497066,-81.7918097497066,39.60751197372839,NGC3917_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.86,137.0,93.92352474220715,7.5,NGC3917,31.79,88.38,0.0,1263.0551816958275,NGC3917,NGC3917,Bizyaev_2014,,False,unique_to_2014,UGC06802,,EON_177.528_51.855,UGC06802,UGC06802,177.527634,51.855476,r,19.81,0.7,4.65,0.26,0.2347299343765775,4.2602150537634405,22.89,0.13,-0.035,14.44,0.06,UN,1252.0,UGC06802,NED,thick_like,UGC06802,UGC06802,UGC6802,177.527634,51.855476,UGC06802,UGC6802,NED,,True,coord_review,NGC3917,60.0,0.1048010490361635,Bizyaev_2014,0.35,4,2.206569638913051,0.11682822369742851,0.9530505159059762,0.14802720824447735,0.1410774071855205,0.5446209043089674,988697.5790434566,2.018122622222972,2.2263869396962432,0.049073058391091454,0.46664636898998374,31462493967.401325,1.2670500634149038,0.06403078095833203,0.0332843942157916,2.6250000000000004,1.0,2.0,0.26192870526637835,0.09740537640474312,0.9513435379308581,2.837935106623121,2.270600419871383,2.2619287052663783,0.008671714605004599,1.0241327362121506,8.730956842245945,9.740537640574312,1.1351740426496484,1.0,988697.5790434566,2438.485395258094,190.35727717514578,212.267570470704,-75.26757047070399,43.07647525779285,NGC3917_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.87,39.3,32.75,6.6,NGC4010,0.0,32.75,0.0,1775.2758620689654,NGC4010,NGC4010,Bizyaev_2014,,False,unique_to_2014,NGC04010,,EON_179.659_47.261,NGC04010,NGC04010,179.65419,47.260159,r,35.14,0.39,9.94,0.67,0.2828685258964143,3.535211267605634,21.96,0.07,-0.088,12.28,0.06,IR,905.0,NGC4010,NED,thick_like,NGC04010,NGC04010,NGC4010,179.65419,47.260159,NGC4010,NGC4010,NED,,True,name_exact,NGC4010,65.0,0.0,Bizyaev_2014,0.35,1,2.2476919277261356,0.055161046655998636,0.9798435283410756,0.02329574436706259,0.022826184355954342,0.10629535774214219,468794.4994479837,2.1085003974488314,2.3036210600886347,0.12740261869048894,0.31706848842081137,2418300822.08063,0.42232237746216206,0.023156681177960436,0.02097378199847857,2.620000000000001,1.0,2.0,0.26800648768825797,0.052269730040814366,0.9788550288124548,2.4877760922159533,2.270848608904096,2.268006487688258,0.002842121215838045,1.0088739689633848,8.933549589641931,5.226973004181437,0.9951104368867814,1.0,468794.4994479837,65835.22133223926,239.32539054402096,241.5558011289486,-202.25580112894858,6.549999999999997,NGC4010_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.74,54.6,63.957868945111045,5.6,NGC4010,11.53,62.91,0.0,1713.3103448275865,NGC4010,NGC4010,Bizyaev_2014,,False,unique_to_2014,NGC04010,,EON_179.659_47.261,NGC04010,NGC04010,179.65419,47.260159,r,35.14,0.39,9.94,0.67,0.2828685258964143,3.535211267605634,21.96,0.07,-0.088,12.28,0.06,IR,905.0,NGC4010,NED,thick_like,NGC04010,NGC04010,NGC4010,179.65419,47.260159,NGC4010,NGC4010,NED,,True,name_exact,NGC4010,65.0,0.0,Bizyaev_2014,0.35,1,2.2476919277261356,0.055161046655998636,0.9798435283410756,0.02329574436706259,0.022826184355954342,0.10629535774214219,468794.4994479837,2.1085003974488314,2.3036210600886347,0.12740261869048894,0.31706848842081137,2418300822.08063,0.42232237746216206,0.023156681177960436,0.02097378199847857,2.620000000000001,1.0,2.0,0.26800648768825797,0.052269730040814366,0.9788550288124548,2.4877760922159533,2.270848608904096,2.268006487688258,0.002842121215838045,1.0088739689633848,8.933549589641931,5.226973004181437,0.9951104368867814,1.0,468794.4994479837,16458.805333059816,169.22860656379606,180.91138792105951,-126.31138792105952,-9.357868945111044,NGC4010_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.61,65.5,84.18683982666175,6.7,NGC4010,13.36,83.12,0.0,1643.773946360153,NGC4010,NGC4010,Bizyaev_2014,,False,unique_to_2014,NGC04010,,EON_179.659_47.261,NGC04010,NGC04010,179.65419,47.260159,r,35.14,0.39,9.94,0.67,0.2828685258964143,3.535211267605634,21.96,0.07,-0.088,12.28,0.06,IR,905.0,NGC4010,NED,thick_like,NGC04010,NGC04010,NGC4010,179.65419,47.260159,NGC4010,NGC4010,NED,,True,name_exact,NGC4010,65.0,0.0,Bizyaev_2014,0.35,1,2.2476919277261356,0.055161046655998636,0.9798435283410756,0.02329574436706259,0.022826184355954342,0.10629535774214219,468794.4994479837,2.1085003974488314,2.3036210600886347,0.12740261869048894,0.31706848842081137,2418300822.08063,0.42232237746216206,0.023156681177960436,0.02097378199847857,2.620000000000001,1.0,2.0,0.26800648768825797,0.052269730040814366,0.9788550288124548,2.4877760922159533,2.270848608904096,2.268006487688258,0.002842121215838045,1.0088739689633848,8.933549589641931,5.226973004181437,0.9951104368867814,1.0,468794.4994479837,7315.024592471031,138.17457865450282,161.8012304846579,-96.3012304846579,-18.686839826661753,NGC4010_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.37,94.3,99.52326813363797,6.3,NGC4010,19.72,97.55,0.0,2034.8947368421047,NGC4010,NGC4010,Bizyaev_2014,,False,unique_to_2014,NGC04010,,EON_179.659_47.261,NGC04010,NGC04010,179.65419,47.260159,r,35.14,0.39,9.94,0.67,0.2828685258964143,3.535211267605634,21.96,0.07,-0.088,12.28,0.06,IR,905.0,NGC4010,NED,thick_like,NGC04010,NGC04010,NGC4010,179.65419,47.260159,NGC4010,NGC4010,NED,,True,name_exact,NGC4010,65.0,0.0,Bizyaev_2014,0.35,2,2.302852974382134,0.052269730040814366,0.9720757354122302,0.052269730040814366,0.05081013626922337,0.1911260248812975,468794.4994479837,2.0431333932031697,2.345941225760247,0.08336104804591729,0.5024686728439101,13558827508.198345,1.0,0.0320043654780382,0.02002671649073347,2.620000000000001,1.0,2.0,0.26800648768825797,0.052269730040814366,0.9788550288124548,2.4877760922159533,2.270848608904096,2.268006487688258,0.002842121215838045,1.0088739689633848,8.933549589641931,5.226973004181437,0.9951104368867814,1.0,468794.4994479837,4691.799672497145,143.18926135996554,174.37902817945889,-80.07902817945889,-5.223268133637973,NGC4010_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.24,104.0,100.64390542899257,5.7,NGC4010,22.31,98.14,0.0,2064.12213740458,NGC4010,NGC4010,Bizyaev_2014,,False,unique_to_2014,NGC04010,,EON_179.659_47.261,NGC04010,NGC04010,179.65419,47.260159,r,35.14,0.39,9.94,0.67,0.2828685258964143,3.535211267605634,21.96,0.07,-0.088,12.28,0.06,IR,905.0,NGC4010,NED,thick_like,NGC04010,NGC04010,NGC4010,179.65419,47.260159,NGC4010,NGC4010,NED,,True,name_exact,NGC4010,65.0,0.0,Bizyaev_2014,0.35,2,2.302852974382134,0.052269730040814366,0.9720757354122302,0.052269730040814366,0.05081013626922337,0.1911260248812975,468794.4994479837,2.0431333932031697,2.345941225760247,0.08336104804591729,0.5024686728439101,13558827508.198345,1.0,0.0320043654780382,0.02002671649073347,2.620000000000001,1.0,2.0,0.26800648768825797,0.052269730040814366,0.9788550288124548,2.4877760922159533,2.270848608904096,2.268006487688258,0.002842121215838045,1.0088739689633848,8.933549589641931,5.226973004181437,0.9951104368867814,1.0,468794.4994479837,3263.1704579318925,130.76319512601057,165.00972365155673,-61.009723651556726,3.356094571007432,NGC4010_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.11,115.0,101.9057628399886,5.1,NGC4010,25.86,98.57,0.0,2164.4844517184943,NGC4010,NGC4010,Bizyaev_2014,,False,unique_to_2014,NGC04010,,EON_179.659_47.261,NGC04010,NGC04010,179.65419,47.260159,r,35.14,0.39,9.94,0.67,0.2828685258964143,3.535211267605634,21.96,0.07,-0.088,12.28,0.06,IR,905.0,NGC4010,NED,thick_like,NGC04010,NGC04010,NGC4010,179.65419,47.260159,NGC4010,NGC4010,NED,,True,name_exact,NGC4010,65.0,0.0,Bizyaev_2014,0.35,2,2.302852974382134,0.052269730040814366,0.9720757354122302,0.052269730040814366,0.05081013626922337,0.1911260248812975,468794.4994479837,2.0431333932031697,2.345941225760247,0.08336104804591729,0.5024686728439101,13558827508.198345,1.0,0.0320043654780382,0.02002671649073347,2.620000000000001,1.0,2.0,0.26800648768825797,0.052269730040814366,0.9788550288124548,2.4877760922159533,2.270848608904096,2.268006487688258,0.002842121215838045,1.0088739689633848,8.933549589641931,5.226973004181437,0.9951104368867814,1.0,468794.4994479837,2400.0479256647964,121.09621309443126,158.26900304801288,-43.26900304801288,13.094237160011403,NGC4010_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
