r_kpc,v_obs_kms,v_bar_internal_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,segment_index,h_i_kpc,alpha_i,d_i,d_gal_mean,sigma0_i,sigma1_i,delta_d_eff_i,beta_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,omega_i,a_i,g_scale_i,delta_mag_i,g_trans_raw_km2s2_per_kpc,g_cap_i,g_trans_km2s2_per_kpc,g_bar_internal_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_kms,rotation_residual_desc_kms,rotation_residual_bar_only_kms,source_file,structure_2002_preferred_name,structure_2002_catalog_name_normalized,structure_2002_RFGC_int,structure_2002_Dist,structure_2002_Re,structure_2002_Z0,structure_2002_z0_over_re,structure_2002_S0,structure_2002_RAJ2000_deg,structure_2002_DEJ2000_deg,structure_2002_Note,structure_2002_has_ned_link_flag,structure_2002_has_simbad_link_flag,structure_2002_source_catalog,structure_2002__Glon,structure_2002__Glat,structure_2002__RAJ2000,structure_2002__DEJ2000,structure_2002__RAB1950,structure_2002__DEB1950,structure_2002__Elon2000,structure_2002__Elat2000,structure_2002_RFGC,structure_2002__RA,structure_2002__DE,structure_2002_NED,structure_2002_Simbad,structure_2002_biz_name,structure_2002_biz_name_norm,structure_2002_biz_catalog_token,structure_2002_RA_match_deg,structure_2002_DE_match_deg,structure_2002_biz_aname_norm,structure_2002_biz_aname_token,structure_2002_biz_ned_norm,structure_2002_biz_ned_token,structure_2002_matched,structure_2002_match_reason,structure_2002_matched_sparc_name,structure_2002_matched_sparc_index,structure_2002_matched_sep_deg,structure_2002___source_catalog__
5.24,192.0,242.04169165662347,8.4,NGC4157,21.44,237.63,40.7,7035.114503816793,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,1,0.35,-3.0,1.9500000000000002,1.9500000000000002,0.0,0.0,0.0,2.5,0.9484980026126395,0.5,0.14724755150287067,1.1819828515889,0.14724755150287067,1924.5679187863072,0.0,0.0,9084.589643985832,0.0,11180.18711832061,11180.18711832061,242.04169165662347,-50.04169165662347,-50.04169165662347,NGC4157_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.72,201.0,254.82678999665637,7.3,NGC4157,30.5,251.02,31.55,4633.142201834862,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,2,0.35,-3.0,1.9500000000000002,1.9500000000000002,0.0,0.0,0.0,2.5,7.688678022846254e-23,0.5,0.38264099966227627,1.0000000000003093,0.38264099966227627,819.3157518454616,0.0,0.0,3868.991049531346,0.0,7446.868451834863,7446.868451834863,254.82678999665637,-53.82678999665637,-53.82678999665637,NGC4157_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.47,194.0,236.26904007931296,6.4,NGC4157,41.92,230.73,28.8,3594.6513849092644,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,2,0.35,-3.0,1.9500000000000002,1.9500000000000002,0.0,0.0,0.0,2.5,7.688678022846254e-23,0.5,0.38264099966227627,1.0000000000003093,0.38264099966227627,819.3157518454616,0.0,0.0,3868.991049531346,0.0,5331.7153104106965,5331.7153104106965,236.26904007931296,-42.26904007931296,-42.26904007931296,NGC4157_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.19,190.0,216.51426142404569,6.0,NGC4157,51.62,208.57,26.69,2961.443806398688,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,2,0.35,-3.0,1.9500000000000002,1.9500000000000002,0.0,0.0,0.0,2.5,7.688678022846254e-23,0.5,0.38264099966227627,1.0000000000003093,0.38264099966227627,819.3157518454616,0.0,0.0,3868.991049531346,0.0,3845.64605414274,3845.64605414274,216.51426142404569,-26.514261424045685,-26.514261424045685,NGC4157_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.68,184.0,187.18058499748312,6.4,NGC4157,48.39,179.28,23.53,2159.183673469388,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,3,0.35,0.0,3.0,1.9500000000000002,1.0499999999999998,1.0499999999999998,2.0999999999999996,0.0022797049138862926,4.762860688838057e-23,0.5,0.6176967240797028,1.000000000000393,0.6176967240797028,297.1732516229627,0.9999983369439447,0.4184686495329038,1403.3181318139905,0.41846863712909,2234.475216836735,2234.893685473864,187.198111604338,-3.19811160433801,-3.1805849974831233,NGC4157_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.42,182.0,178.4644572456936,7.3,NGC4157,52.05,169.24,22.32,1901.4925373134329,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,3,0.35,0.0,3.0,1.9500000000000002,1.0499999999999998,1.0499999999999998,2.0999999999999996,0.0022797049138862926,4.762860688838057e-23,0.5,0.6176967240797028,1.000000000000393,0.6176967240797028,297.1732516229627,0.9999983369439447,0.4184686495329038,1403.3181318139905,0.41846863712909,1828.3330941446613,1828.7515627817904,178.48487953790033,3.5151204620996737,3.535542754306391,NGC4157_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.16,181.0,169.2039024372665,6.6,NGC4157,50.54,160.07,21.29,1709.8643006263048,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,3,0.35,0.0,3.0,1.9500000000000002,1.0499999999999998,1.0499999999999998,2.0999999999999996,0.0022797049138862926,4.762860688838057e-23,0.5,0.6176967240797028,1.000000000000393,0.6176967240797028,297.1732516229627,0.9999983369439447,0.4184686495329038,1403.3181318139905,0.41846863712909,1494.2568162839248,1494.6752849210538,169.22759366925771,11.772406330742285,11.796097562733507,NGC4157_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.65,185.0,155.37222821341015,6.5,NGC4157,52.27,145.0,19.58,1511.037527593819,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,4,0.35,0.0,3.0,1.9500000000000002,1.0499999999999998,0.0,1.0499999999999998,0.07549345855579628,2.500365154961194e-23,0.5,0.8824721377912867,1.0000000000004696,0.8824721377912867,142.05238980134385,0.9981778976111987,9.446410581248342,670.8029509896793,9.445786192854719,1065.807033112583,1075.2528193054377,156.0592078580055,28.940792141994507,29.627771786589847,NGC4157_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.39,186.0,148.94688281397498,9.1,NGC4157,50.33,138.91,18.87,1418.450184501845,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,4,0.35,0.0,3.0,1.9500000000000002,1.0499999999999998,0.0,1.0499999999999998,0.07549345855579628,2.500365154961194e-23,0.5,0.8824721377912867,1.0000000000004696,0.8824721377912867,142.05238980134385,0.9981778976111987,9.446410581248342,670.8029509896793,9.445786192854719,909.6012259122589,919.0470121051136,149.71825748800217,36.281742511997834,37.05311718602502,NGC4157_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.13,186.0,142.9520678409375,11.4,NGC4157,47.42,133.62,18.23,1323.9954075774972,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,4,0.35,0.0,3.0,1.9500000000000002,1.0499999999999998,0.0,1.0499999999999998,0.07549345855579628,2.500365154961194e-23,0.5,0.8824721377912867,1.0000000000004696,0.8824721377912867,142.05238980134385,0.9981778976111987,9.446410581248342,670.8029509896793,9.445786192854719,782.0625220053578,791.5083081982125,143.8127674903007,42.1872325096993,43.0479321590625,NGC4157_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.87,184.0,137.6566522184816,13.6,NGC4157,44.83,128.95,17.65,1214.782920703265,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,4,0.35,0.0,3.0,1.9500000000000002,1.0499999999999998,0.0,1.0499999999999998,0.07549345855579628,2.500365154961194e-23,0.5,0.8824721377912867,1.0000000000004696,0.8824721377912867,142.05238980134385,0.9981778976111987,9.446410581248342,670.8029509896793,9.445786192854719,679.9194079655542,689.3651941584089,138.609552200398,45.390447799601986,46.34334778151839,NGC4157_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.61,185.0,133.0775987910813,13.6,NGC4157,43.0,124.77,17.12,1155.8595069233368,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,4,0.35,0.0,3.0,1.9500000000000002,1.0499999999999998,0.0,1.0499999999999998,0.07549345855579628,2.500365154961194e-23,0.5,0.8824721377912867,1.0000000000004696,0.8824721377912867,142.05238980134385,0.9981778976111987,9.446410581248342,670.8029509896793,9.445786192854719,598.0968355285378,607.5426217213925,134.12433421706305,50.87566578293695,51.9224012089187,NGC4157_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.87,47.1,39.23971967280092,8.2,NGC4183,2.5,39.16,0.0,2549.896551724138,NGC4183,NGC4183,Bizyaev_2014,,False,unique_to_2014,NGC04183,,EON_183.320_43.699,NGC04183,NGC04183,183.320328,43.698582,r,30.24,0.48,9.99,0.87,0.3303571428571429,3.0270270270270268,21.24,0.1,-0.066,12.16,0.08,SD,920.0,NGC4183,NED,thick_like,NGC04183,NGC04183,NGC4183,183.320328,43.698582,NGC4183,NGC4183,NED,,True,name_exact,NGC4183,74.0,0.0,Bizyaev_2014,1,0.35,-0.22363796376459924,2.9217267126823905,2.7072768484367566,0.21444986424563384,0.0,0.21444986424563384,1.223184680032936,0.6838629762830415,0.5,0.1246431969552807,1.1207183765231332,0.1246431969552807,208.520339947899,0.6136984644329754,21.86555809526825,983.4292225333032,21.86195572492723,1769.8340229885055,1791.6959787134326,39.481331050012564,7.618668949987438,7.860280327199078,NGC4183_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.74,65.9,49.12124591253768,6.6,NGC4183,5.78,48.78,0.0,2495.8678160919544,NGC4183,NGC4183,Bizyaev_2014,,False,unique_to_2014,NGC04183,,EON_183.320_43.699,NGC04183,NGC04183,183.320328,43.698582,r,30.24,0.48,9.99,0.87,0.3303571428571429,3.0270270270270268,21.24,0.1,-0.066,12.16,0.08,SD,920.0,NGC4183,NED,thick_like,NGC04183,NGC04183,NGC4183,183.320328,43.698582,NGC4183,NGC4183,NED,,True,name_exact,NGC4183,74.0,0.0,Bizyaev_2014,1,0.35,-0.22363796376459924,2.9217267126823905,2.7072768484367566,0.21444986424563384,0.0,0.21444986424563384,1.223184680032936,0.6838629762830415,0.5,0.1246431969552807,1.1207183765231332,0.1246431969552807,208.520339947899,0.6136984644329754,21.86555809526825,983.4292225333032,21.86195572492723,1386.7222988505748,1408.584254575502,49.506934897662305,16.3930651023377,16.778754087462325,NGC4183_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.61,76.1,58.009813824903794,5.6,NGC4183,11.64,56.83,0.0,2218.854406130268,NGC4183,NGC4183,Bizyaev_2014,,False,unique_to_2014,NGC04183,,EON_183.320_43.699,NGC04183,NGC04183,183.320328,43.698582,r,30.24,0.48,9.99,0.87,0.3303571428571429,3.0270270270270268,21.24,0.1,-0.066,12.16,0.08,SD,920.0,NGC4183,NED,thick_like,NGC04183,NGC04183,NGC4183,183.320328,43.698582,NGC4183,NGC4183,NED,,True,name_exact,NGC4183,74.0,0.0,Bizyaev_2014,1,0.35,-0.22363796376459924,2.9217267126823905,2.7072768484367566,0.21444986424563384,0.0,0.21444986424563384,1.223184680032936,0.6838629762830415,0.5,0.1246431969552807,1.1207183765231332,0.1246431969552807,208.520339947899,0.6136984644329754,21.86555809526825,983.4292225333032,21.86195572492723,1289.3250957854405,1311.1870515103676,58.49955730124852,17.600442698751472,18.0901861750962,NGC4183_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.5,85.7,61.092308026461076,5.6,NGC4183,13.9,59.49,0.0,2098.4257142857145,NGC4183,NGC4183,Bizyaev_2014,,False,unique_to_2014,NGC04183,,EON_183.320_43.699,NGC04183,NGC04183,183.320328,43.698582,r,30.24,0.48,9.99,0.87,0.3303571428571429,3.0270270270270268,21.24,0.1,-0.066,12.16,0.08,SD,920.0,NGC4183,NED,thick_like,NGC04183,NGC04183,NGC4183,183.320328,43.698582,NGC4183,NGC4183,NED,,True,name_exact,NGC4183,74.0,0.0,Bizyaev_2014,1,0.35,-0.22363796376459924,2.9217267126823905,2.7072768484367566,0.21444986424563384,0.0,0.21444986424563384,1.223184680032936,0.6838629762830415,0.5,0.1246431969552807,1.1207183765231332,0.1246431969552807,208.520339947899,0.6136984644329754,21.86555809526825,983.4292225333032,21.86195572492723,1066.362885714286,1088.2248414392132,61.715370411569644,23.98462958843036,24.607691973538927,NGC4183_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.24,99.3,72.29271747555214,5.2,NGC4183,23.49,68.37,0.0,1881.7729007633584,NGC4183,NGC4183,Bizyaev_2014,,False,unique_to_2014,NGC04183,,EON_183.320_43.699,NGC04183,NGC04183,183.320328,43.698582,r,30.24,0.48,9.99,0.87,0.3303571428571429,3.0270270270270268,21.24,0.1,-0.066,12.16,0.08,SD,920.0,NGC4183,NED,thick_like,NGC04183,NGC04183,NGC4183,183.320328,43.698582,NGC4183,NGC4183,NED,,True,name_exact,NGC4183,74.0,0.0,Bizyaev_2014,2,0.35,-0.22363796376459924,2.9217267126823905,2.7072768484367566,0.21444986424563384,0.0,0.21444986424563384,1.223184680032936,0.6380325982748616,0.5,0.3113701236917222,1.1780128454096048,0.3113701236917222,169.4172927636466,0.6136984644329754,46.64786511016084,798.8975941512057,46.59492315553334,997.3734732824431,1043.9683964379765,73.96211460832497,25.33788539167503,27.00728252444786,NGC4183_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.11,103.0,76.5028267451602,5.2,NGC4183,25.97,71.96,0.0,1736.3338788870703,NGC4183,NGC4183,Bizyaev_2014,,False,unique_to_2014,NGC04183,,EON_183.320_43.699,NGC04183,NGC04183,183.320328,43.698582,r,30.24,0.48,9.99,0.87,0.3303571428571429,3.0270270270270268,21.24,0.1,-0.066,12.16,0.08,SD,920.0,NGC4183,NED,thick_like,NGC04183,NGC04183,NGC4183,183.320328,43.698582,NGC4183,NGC4183,NED,,True,name_exact,NGC4183,74.0,0.0,Bizyaev_2014,2,0.35,-0.22363796376459924,2.9217267126823905,2.7072768484367566,0.21444986424563384,0.0,0.21444986424563384,1.223184680032936,0.6380325982748616,0.5,0.3113701236917222,1.1780128454096048,0.3113701236917222,169.4172927636466,0.6136984644329754,46.64786511016084,798.8975941512057,46.59492315553334,957.8858428805237,1004.480766036057,78.34141612506318,24.658583874936824,26.497173254839794,NGC4183_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.98,107.0,80.57107421401305,5.2,NGC4183,27.48,75.74,0.0,1640.2578796561604,NGC4183,NGC4183,Bizyaev_2014,,False,unique_to_2014,NGC04183,,EON_183.320_43.699,NGC04183,NGC04183,183.320328,43.698582,r,30.24,0.48,9.99,0.87,0.3303571428571429,3.0270270270270268,21.24,0.1,-0.066,12.16,0.08,SD,920.0,NGC4183,NED,thick_like,NGC04183,NGC04183,NGC4183,183.320328,43.698582,NGC4183,NGC4183,NED,,True,name_exact,NGC4183,74.0,0.0,Bizyaev_2014,2,0.35,-0.22363796376459924,2.9217267126823905,2.7072768484367566,0.21444986424563384,0.0,0.21444986424563384,1.223184680032936,0.6380325982748616,0.5,0.3113701236917222,1.1780128454096048,0.3113701236917222,169.4172927636466,0.6136984644329754,46.64786511016084,798.8975941512057,46.59492315553334,930.0426934097419,976.6376165652753,82.5647053142299,24.435294685770103,26.428925785986948,NGC4183_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.72,114.0,87.84098929315404,6.1,NGC4183,35.45,80.37,0.0,1490.366972477064,NGC4183,NGC4183,Bizyaev_2014,,False,unique_to_2014,NGC04183,,EON_183.320_43.699,NGC04183,NGC04183,183.320328,43.698582,r,30.24,0.48,9.99,0.87,0.3303571428571429,3.0270270270270268,21.24,0.1,-0.066,12.16,0.08,SD,920.0,NGC4183,NED,thick_like,NGC04183,NGC04183,NGC4183,183.320328,43.698582,NGC4183,NGC4183,NED,,True,name_exact,NGC4183,74.0,0.0,Bizyaev_2014,3,0.35,-3.0,1.9500000000000002,2.7072768484367566,-0.7572768484367565,-0.9717267126823903,1.7290035611191468,0.00785147024901855,0.1852304169022548,0.5,0.5002378686964796,1.0655044178299748,0.5002378686964796,120.24031933460549,0.9999802736073444,0.5031811499315764,567.3962256345146,0.5031810180212444,884.8669036697249,885.3700846877462,87.86596120499193,26.134038795008067,26.15901070684596,NGC4183_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.6,115.0,86.74577396046449,6.1,NGC4183,36.42,78.73,0.0,1377.6041666666667,NGC4183,NGC4183,Bizyaev_2014,,False,unique_to_2014,NGC04183,,EON_183.320_43.699,NGC04183,NGC04183,183.320328,43.698582,r,30.24,0.48,9.99,0.87,0.3303571428571429,3.0270270270270268,21.24,0.1,-0.066,12.16,0.08,SD,920.0,NGC4183,NED,thick_like,NGC04183,NGC04183,NGC4183,183.320328,43.698582,NGC4183,NGC4183,NED,,True,name_exact,NGC4183,74.0,0.0,Bizyaev_2014,3,0.35,-3.0,1.9500000000000002,2.7072768484367566,-0.7572768484367565,-0.9717267126823903,1.7290035611191468,0.00785147024901855,0.1852304169022548,0.5,0.5002378686964796,1.0655044178299748,0.5002378686964796,120.24031933460549,0.9999802736073444,0.5031811499315764,567.3962256345146,0.5031810180212444,783.8363854166666,784.3395664346879,86.77361256610793,28.22638743389207,28.25422603953551,NGC4183_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.47,111.0,83.76407344440693,5.6,NGC4183,37.82,74.74,0.0,1176.7908309455586,NGC4183,NGC4183,Bizyaev_2014,,False,unique_to_2014,NGC04183,,EON_183.320_43.699,NGC04183,NGC04183,183.320328,43.698582,r,30.24,0.48,9.99,0.87,0.3303571428571429,3.0270270270270268,21.24,0.1,-0.066,12.16,0.08,SD,920.0,NGC4183,NED,thick_like,NGC04183,NGC04183,NGC4183,183.320328,43.698582,NGC4183,NGC4183,NED,,True,name_exact,NGC4183,74.0,0.0,Bizyaev_2014,3,0.35,-3.0,1.9500000000000002,2.7072768484367566,-0.7572768484367565,-0.9717267126823903,1.7290035611191468,0.00785147024901855,0.1852304169022548,0.5,0.5002378686964796,1.0655044178299748,0.5002378686964796,120.24031933460549,0.9999802736073444,0.5031811499315764,567.3962256345146,0.5031810180212444,670.1451766953197,670.6483577133409,83.7955148278157,27.204485172184306,27.235926555593068,NGC4183_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.35,110.0,82.28385625382418,5.6,NGC4183,41.81,70.87,0.0,1066.079295154185,NGC4183,NGC4183,Bizyaev_2014,,False,unique_to_2014,NGC04183,,EON_183.320_43.699,NGC04183,NGC04183,183.320328,43.698582,r,30.24,0.48,9.99,0.87,0.3303571428571429,3.0270270270270268,21.24,0.1,-0.066,12.16,0.08,SD,920.0,NGC4183,NED,thick_like,NGC04183,NGC04183,NGC4183,183.320328,43.698582,NGC4183,NGC4183,NED,,True,name_exact,NGC4183,74.0,0.0,Bizyaev_2014,3,0.35,-3.0,1.9500000000000002,2.7072768484367566,-0.7572768484367565,-0.9717267126823903,1.7290035611191468,0.00785147024901855,0.1852304169022548,0.5,0.5002378686964796,1.0655044178299748,0.5002378686964796,120.24031933460549,0.9999802736073444,0.5031811499315764,567.3962256345146,0.5031810180212444,596.5315418502204,597.0347228682416,82.31855261455064,27.68144738544936,27.716143746175817,NGC4183_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.12,109.0,75.16619253361182,4.8,NGC4183,38.58,64.51,0.0,905.564024390244,NGC4183,NGC4183,Bizyaev_2014,,False,unique_to_2014,NGC04183,,EON_183.320_43.699,NGC04183,NGC04183,183.320328,43.698582,r,30.24,0.48,9.99,0.87,0.3303571428571429,3.0270270270270268,21.24,0.1,-0.066,12.16,0.08,SD,920.0,NGC4183,NED,thick_like,NGC04183,NGC04183,NGC4183,183.320328,43.698582,NGC4183,NGC4183,NED,,True,name_exact,NGC4183,74.0,0.0,Bizyaev_2014,4,0.35,-3.0,1.9500000000000002,2.7072768484367566,-0.7572768484367565,0.0,0.7572768484367565,0.20029471349751582,0.06803451936315741,0.5,0.6933872502378686,1.0283261304728846,0.6933872502378686,64.3833838477944,0.9872441272383102,9.077673697404864,303.8029868403427,9.07497307852799,430.6369283536587,439.71190143218666,75.95406603197941,33.04593396802059,33.83380746638818,NGC4183_pointwise_topostructure_v7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
